RegionName,Time,Rent,Sales
"Stamford, CT",2014-04,1500,170100
"Stamford, CT",2014-05,1600,171100
"Stamford, CT",2014-06,1582.5,171300
"Stamford, CT",2014-07,1600,172000
"Stamford, CT",2014-08,1650,173600
"Stamford, CT",2014-09,1569,174100
"Stamford, CT",2014-10,1575,173600
"Stamford, CT",2014-11,1550,172500
"Stamford, CT",2014-12,1500,171800
"Stamford, CT",2015-01,1600,172000
"Stamford, CT",2015-02,1595,174200
"Stamford, CT",2015-03,1600,176700
"Stamford, CT",2015-04,1600,177200
"Stamford, CT",2015-05,1602,176200
"Stamford, CT",2015-06,1677.5,175500
"Stamford, CT",2015-07,1677.5,175000
"Stamford, CT",2015-08,1675,174500
"Stamford, CT",2015-09,1650,174000
"Albany, NY",2011-10,800,101100
"Albany, NY",2011-11,750,99700
"Albany, NY",2011-12,832.5,99000
"Albany, NY",2012-01,877.5,98800
"Albany, NY",2012-02,885,98500
"Albany, NY",2012-03,850,98500
"Albany, NY",2012-04,867.5,98100
"Albany, NY",2012-05,840,96700
"Albany, NY",2012-06,840,95100
"Albany, NY",2012-07,850,94500
"Albany, NY",2012-08,848,95200
"Albany, NY",2012-09,855,95700
"Albany, NY",2012-10,852,95400
"Albany, NY",2012-11,855,95300
"Albany, NY",2012-12,850,95400
"Albany, NY",2013-01,847.5,95300
"Albany, NY",2013-02,850,94600
"Albany, NY",2013-03,850,93600
"Albany, NY",2013-04,825,92600
"Albany, NY",2013-05,845,92400
"Albany, NY",2013-06,870,93000
"Albany, NY",2013-07,875,93700
"Albany, NY",2013-08,875,93700
"Albany, NY",2013-09,875,94100
"Albany, NY",2013-10,870,94800
"Albany, NY",2013-11,855,94300
"Albany, NY",2013-12,860,93400
"Albany, NY",2014-01,850,93500
"Albany, NY",2014-02,865,94000
"Albany, NY",2014-03,865,95900
"Albany, NY",2014-04,860,99200
"Albany, NY",2014-05,840,102100
"Albany, NY",2014-06,850,102300
"Albany, NY",2014-07,860,102100
"Albany, NY",2014-08,860,103300
"Albany, NY",2014-09,850,104600
"Albany, NY",2014-10,897.5,105300
"Albany, NY",2014-11,950,105800
"Albany, NY",2014-12,945,106900
"Albany, NY",2015-01,950,109000
"Albany, NY",2015-02,930,111000
"Albany, NY",2015-03,925,112000
"Albany, NY",2015-04,920,114000
"Albany, NY",2015-05,945,115400
"Albany, NY",2015-06,950,115200
"Albany, NY",2015-07,950,114000
"Albany, NY",2015-08,990,113300
"Albany, NY",2015-09,985,113500
"New Haven, CT",2010-08,950,131400
"New Haven, CT",2010-09,950,128800
"New Haven, CT",2010-10,900,126200
"New Haven, CT",2010-11,925,124100
"New Haven, CT",2010-12,900,122900
"New Haven, CT",2011-01,990,122300
"New Haven, CT",2011-02,971,122400
"New Haven, CT",2011-03,1000,122900
"New Haven, CT",2011-04,1000,123800
"New Haven, CT",2011-05,1075,125200
"New Haven, CT",2011-06,1000,126900
"New Haven, CT",2011-07,950,127400
"New Haven, CT",2011-08,987.5,126500
"New Haven, CT",2011-09,975,125600
"New Haven, CT",2011-10,995,124900
"New Haven, CT",2011-11,958.5,124200
"New Haven, CT",2011-12,967,123500
"New Haven, CT",2012-01,975,123400
"New Haven, CT",2012-02,975,123300
"New Haven, CT",2012-03,999,122700
"New Haven, CT",2012-04,1000,121800
"New Haven, CT",2012-05,995,121600
"New Haven, CT",2012-06,1000,121400
"New Haven, CT",2012-07,1000,120700
"New Haven, CT",2012-08,1000,119700
"New Haven, CT",2012-09,1000,119400
"New Haven, CT",2012-10,995,119300
"New Haven, CT",2012-11,950,118800
"New Haven, CT",2012-12,950,118800
"New Haven, CT",2013-01,950,119900
"New Haven, CT",2013-02,950,120600
"New Haven, CT",2013-03,960,119900
"New Haven, CT",2013-04,985,118500
"New Haven, CT",2013-05,1005,117600
"New Haven, CT",2013-06,950,116400
"New Haven, CT",2013-07,995,115800
"New Haven, CT",2013-08,950,116500
"New Haven, CT",2013-09,950,116000
"New Haven, CT",2013-10,975,115000
"New Haven, CT",2013-11,990,115100
"New Haven, CT",2013-12,950,115000
"New Haven, CT",2014-01,925,112600
"New Haven, CT",2014-02,925,110200
"New Haven, CT",2014-03,925,110300
"New Haven, CT",2014-04,949,113000
"New Haven, CT",2014-05,950,114700
"New Haven, CT",2014-06,975,114800
"New Haven, CT",2014-07,1000,114800
"New Haven, CT",2014-08,950,114600
"New Haven, CT",2014-09,950,114200
"New Haven, CT",2014-10,950,114700
"New Haven, CT",2014-11,952.5,115600
"New Haven, CT",2014-12,925,115800
"New Haven, CT",2015-01,950,115000
"New Haven, CT",2015-02,950,113700
"New Haven, CT",2015-03,975,112800
"New Haven, CT",2015-04,1000,112200
"New Haven, CT",2015-05,1000,112000
"New Haven, CT",2015-06,1000,112500
"New Haven, CT",2015-07,1025,113200
"New Haven, CT",2015-08,1075,113700
"New Haven, CT",2015-09,1000,114500
"Bakersfield, CA",2012-06,550,44600
"Bakersfield, CA",2012-07,538.5,45200
"Bakersfield, CA",2012-08,585,45400
"Bakersfield, CA",2012-09,595,45300
"Bakersfield, CA",2012-10,620,45800
"Bakersfield, CA",2012-11,615,46400
"Bakersfield, CA",2012-12,595,47000
"Bakersfield, CA",2013-01,595,47400
"Bakersfield, CA",2013-02,600,47500
"Bakersfield, CA",2013-03,630,48300
"Bakersfield, CA",2013-04,625,49500
"Bakersfield, CA",2013-05,600,50700
"Bakersfield, CA",2013-06,600,51900
"Bakersfield, CA",2013-07,600,53200
"Bakersfield, CA",2013-08,600,54300
"Bakersfield, CA",2013-09,585,55300
"Bakersfield, CA",2013-10,595,56000
"Bakersfield, CA",2013-11,595,56600
"Bakersfield, CA",2013-12,575,57400
"Bakersfield, CA",2014-01,595,57600
"Bakersfield, CA",2014-02,600,57200
"Bakersfield, CA",2014-03,610,57100
"Bakersfield, CA",2014-04,600,57400
"Bakersfield, CA",2014-05,625,57500
"Bakersfield, CA",2014-06,625,57700
"Bakersfield, CA",2014-07,625,58800
"Bakersfield, CA",2014-08,617.5,60400
"Bakersfield, CA",2014-09,600,61900
"Bakersfield, CA",2014-10,575,62900
"Bakersfield, CA",2014-11,575,62900
"Bakersfield, CA",2014-12,595,62500
"Bakersfield, CA",2015-01,595,62900
"Bakersfield, CA",2015-02,610,64400
"Bakersfield, CA",2015-03,600,65500
"Bakersfield, CA",2015-04,560,66100
"Bakersfield, CA",2015-05,600,68300
"Bakersfield, CA",2015-06,600,71200
"Bakersfield, CA",2015-07,615,72900
"Bakersfield, CA",2015-08,595,74200
"Bakersfield, CA",2015-09,595,76000
"Ventura, CA",2011-07,1200,246600
"Ventura, CA",2011-08,1250,242600
"Ventura, CA",2011-09,1255.5,239600
"Ventura, CA",2011-10,1255.5,239300
"Ventura, CA",2011-11,1258,239100
"Ventura, CA",2011-12,1197.5,238500
"Ventura, CA",2012-01,1309,235900
"Ventura, CA",2012-02,1300,234600
"Ventura, CA",2012-03,1300,233600
"Ventura, CA",2012-04,1267,231600
"Ventura, CA",2012-05,1300,227600
"Ventura, CA",2012-06,1309,226400
"Ventura, CA",2012-07,1284.5,228300
"Ventura, CA",2012-08,1325,231100
"Ventura, CA",2012-09,1328,234500
"Ventura, CA",2012-10,1325,236900
"Ventura, CA",2012-11,1383.5,236700
"Ventura, CA",2012-12,1405,237000
"Ventura, CA",2013-01,1384,241600
"Ventura, CA",2013-02,1419,247400
"Ventura, CA",2013-03,1400,251100
"Ventura, CA",2013-04,1409,255400
"Ventura, CA",2013-05,1366.5,263700
"Ventura, CA",2013-06,1330,273100
"Ventura, CA",2013-07,1409,279700
"Ventura, CA",2013-08,1416,284300
"Ventura, CA",2013-09,1350,288200
"Ventura, CA",2013-10,1350,291500
"Ventura, CA",2013-11,1295,292500
"Ventura, CA",2013-12,1414.5,295900
"Ventura, CA",2014-01,1383,304200
"Ventura, CA",2014-02,1330.5,312400
"Ventura, CA",2014-03,1350,319200
"Ventura, CA",2014-04,1383,328300
"Ventura, CA",2014-05,1495,336800
"Ventura, CA",2014-06,1475.5,340100
"Ventura, CA",2014-07,1482,344100
"Ventura, CA",2014-08,1475,346700
"Ventura, CA",2014-09,1473,344200
"Ventura, CA",2014-10,1475,342000
"Ventura, CA",2014-11,1475,344400
"Ventura, CA",2014-12,1495,345100
"Ventura, CA",2015-01,1500,343400
"Ventura, CA",2015-02,1547.5,343200
"Ventura, CA",2015-03,1550,345200
"Ventura, CA",2015-04,1522.5,345900
"Ventura, CA",2015-05,1580,345000
"Ventura, CA",2015-06,1569,346100
"Ventura, CA",2015-07,1580,349600
"Ventura, CA",2015-08,1575,352900
"Ventura, CA",2015-09,1570,356600
"Allentown, PA",2011-01,675,88300
"Allentown, PA",2011-02,675,88000
"Allentown, PA",2011-03,675,88300
"Allentown, PA",2011-04,680,87600
"Allentown, PA",2011-05,675,85600
"Allentown, PA",2011-06,675,84300
"Allentown, PA",2011-07,700,84600
"Allentown, PA",2011-08,700,85000
"Allentown, PA",2011-09,675,85000
"Allentown, PA",2011-10,737.5,85100
"Allentown, PA",2011-11,865,85000
"Allentown, PA",2011-12,795,85200
"Allentown, PA",2012-01,825,85700
"Allentown, PA",2012-02,850,85000
"Allentown, PA",2012-03,875,84300
"Allentown, PA",2012-04,895,84600
"Allentown, PA",2012-05,950,84700
"Allentown, PA",2012-06,781,84200
"Allentown, PA",2012-07,770,84000
"Allentown, PA",2012-08,750,84500
"Allentown, PA",2012-09,781,84700
"Allentown, PA",2012-10,740,83400
"Allentown, PA",2012-11,730.5,80900
"Allentown, PA",2012-12,700,78700
"Allentown, PA",2013-01,695,77700
"Allentown, PA",2013-02,736,77400
"Allentown, PA",2013-03,750,77300
"Allentown, PA",2013-04,750,76800
"Allentown, PA",2013-05,775,77000
"Allentown, PA",2013-06,725,77600
"Allentown, PA",2013-07,725,79000
"Allentown, PA",2013-08,700,80300
"Allentown, PA",2013-09,700,81100
"Allentown, PA",2013-10,699,81600
"Allentown, PA",2013-11,695,82700
"Allentown, PA",2013-12,707.5,83500
"Allentown, PA",2014-01,720,84000
"Allentown, PA",2014-02,710,84600
"Allentown, PA",2014-03,700,85400
"Allentown, PA",2014-04,715,86900
"Allentown, PA",2014-05,745,87400
"Allentown, PA",2014-06,700,87100
"Allentown, PA",2014-07,725,86900
"Allentown, PA",2014-08,735,86800
"Allentown, PA",2014-09,750,86300
"Allentown, PA",2014-10,750,86100
"Allentown, PA",2014-11,750,85700
"Allentown, PA",2014-12,750,85100
"Allentown, PA",2015-01,750,84700
"Allentown, PA",2015-02,750,85500
"Allentown, PA",2015-03,775,87400
"Allentown, PA",2015-04,785,88900
"Allentown, PA",2015-05,790,89200
"Allentown, PA",2015-06,782.5,88800
"Allentown, PA",2015-07,795,88400
"Allentown, PA",2015-08,750,88600
"Allentown, PA",2015-09,749.5,88800
"Worcester, MA",2012-09,1070,91300
"Worcester, MA",2012-10,1000,91700
"Worcester, MA",2012-11,1000,92400
"Worcester, MA",2012-12,935,92900
"Worcester, MA",2013-01,900,92900
"Worcester, MA",2013-02,925,93100
"Worcester, MA",2013-03,899,94100
"Worcester, MA",2013-04,950,95400
"Worcester, MA",2013-05,995,96600
"Worcester, MA",2013-06,950,97700
"Worcester, MA",2013-07,900,98600
"Worcester, MA",2013-08,900,99300
"Worcester, MA",2013-09,825,100700
"Worcester, MA",2013-10,750,101400
"Worcester, MA",2013-11,795,100400
"Worcester, MA",2013-12,850,98600
"Worcester, MA",2014-01,875,97500
"Worcester, MA",2014-02,895,96400
"Worcester, MA",2014-03,850,96200
"Worcester, MA",2014-04,875,97500
"Worcester, MA",2014-05,850,98800
"Worcester, MA",2014-06,890,98700
"Worcester, MA",2014-07,900,98100
"Worcester, MA",2014-08,950,98600
"Worcester, MA",2014-09,950,100800
"Worcester, MA",2014-10,950,102200
"Worcester, MA",2014-11,900,102500
"Worcester, MA",2014-12,897.5,103700
"Worcester, MA",2015-01,850,106300
"Worcester, MA",2015-02,850,108200
"Worcester, MA",2015-03,850,109300
"Worcester, MA",2015-04,925,110400
"Worcester, MA",2015-05,950,112100
"Worcester, MA",2015-06,895,113400
"Worcester, MA",2015-07,995,113800
"Worcester, MA",2015-08,895,113200
"Worcester, MA",2015-09,875,110600
"Grand Rapids, MI",2011-10,500,96600
"Grand Rapids, MI",2011-11,512,97200
"Grand Rapids, MI",2011-12,525,97500
"Grand Rapids, MI",2012-01,524.5,97800
"Grand Rapids, MI",2012-02,524,98200
"Grand Rapids, MI",2012-03,525,97400
"Grand Rapids, MI",2012-04,525,96900
"Grand Rapids, MI",2012-05,525,97100
"Grand Rapids, MI",2012-06,500,97700
"Grand Rapids, MI",2012-07,519,97400
"Grand Rapids, MI",2012-08,529,97400
"Grand Rapids, MI",2012-09,550,98600
"Grand Rapids, MI",2012-10,575,99400
"Grand Rapids, MI",2012-11,593,99300
"Grand Rapids, MI",2012-12,559,99700
"Grand Rapids, MI",2013-01,574,100500
"Grand Rapids, MI",2013-02,551,100400
"Grand Rapids, MI",2013-03,575,100900
"Grand Rapids, MI",2013-04,555,101900
"Grand Rapids, MI",2013-05,592,102800
"Grand Rapids, MI",2013-06,589,104100
"Grand Rapids, MI",2013-07,600,106500
"Grand Rapids, MI",2013-08,589.5,107900
"Grand Rapids, MI",2013-09,600,108300
"Grand Rapids, MI",2013-10,609,109400
"Grand Rapids, MI",2013-11,604.5,111200
"Grand Rapids, MI",2013-12,604,113000
"Grand Rapids, MI",2014-01,609,114800
"Grand Rapids, MI",2014-02,625,116200
"Grand Rapids, MI",2014-03,600,116500
"Grand Rapids, MI",2014-04,625,115600
"Grand Rapids, MI",2014-05,663,115100
"Grand Rapids, MI",2014-06,635.5,115400
"Grand Rapids, MI",2014-07,650,117100
"Grand Rapids, MI",2014-08,650,118900
"Grand Rapids, MI",2014-09,639,120300
"Grand Rapids, MI",2014-10,650,121200
"Grand Rapids, MI",2014-11,679,122500
"Grand Rapids, MI",2014-12,667.5,121800
"Grand Rapids, MI",2015-01,660,121000
"Grand Rapids, MI",2015-02,650,121600
"Grand Rapids, MI",2015-03,654.5,123100
"Grand Rapids, MI",2015-04,664.5,126200
"Grand Rapids, MI",2015-05,670,130300
"Grand Rapids, MI",2015-06,652.5,132900
"Grand Rapids, MI",2015-07,650,134000
"Grand Rapids, MI",2015-08,650,134500
"Grand Rapids, MI",2015-09,650,134700
"Greensboro, NC",2014-02,475,64200
"Greensboro, NC",2014-03,504,65000
"Greensboro, NC",2014-04,527,66100
"Greensboro, NC",2014-05,550,67300
"Greensboro, NC",2014-06,550,68000
"Greensboro, NC",2014-07,550,68200
"Greensboro, NC",2014-08,527,68300
"Greensboro, NC",2014-09,477.5,68600
"Greensboro, NC",2014-10,470,68300
"Greensboro, NC",2014-11,522.5,67700
"Greensboro, NC",2014-12,555,67200
"Greensboro, NC",2015-01,525,67100
"Greensboro, NC",2015-02,507.5,67800
"Greensboro, NC",2015-03,550,69000
"Greensboro, NC",2015-04,550,69800
"Greensboro, NC",2015-05,520,70000
"Greensboro, NC",2015-06,550,69600
"Greensboro, NC",2015-07,560,69500
"Greensboro, NC",2015-08,575,69400
"Greensboro, NC",2015-09,575,69400
"Akron, OH",2012-05,562,39300
"Akron, OH",2012-06,550,39400
"Akron, OH",2012-07,579,39700
"Akron, OH",2012-08,675,40100
"Akron, OH",2012-09,612,40000
"Akron, OH",2012-10,572.5,39800
"Akron, OH",2012-11,627,39900
"Akron, OH",2012-12,595,40300
"Akron, OH",2013-01,579,40700
"Akron, OH",2013-02,595,41000
"Akron, OH",2013-03,605,41600
"Akron, OH",2013-04,579,42200
"Akron, OH",2013-05,600,42500
"Akron, OH",2013-06,600,42500
"Akron, OH",2013-07,605,42500
"Akron, OH",2013-08,577,42500
"Akron, OH",2013-09,505,42500
"Akron, OH",2013-10,525,42500
"Akron, OH",2013-11,525,42200
"Akron, OH",2013-12,550,41800
"Akron, OH",2014-01,592.5,41900
"Akron, OH",2014-02,550,42400
"Akron, OH",2014-03,600,42300
"Akron, OH",2014-04,600,41800
"Akron, OH",2014-05,525,41600
"Akron, OH",2014-06,525,41700
"Akron, OH",2014-07,540,41800
"Akron, OH",2014-08,530,42000
"Akron, OH",2014-09,500,42300
"Akron, OH",2014-10,525,42700
"Akron, OH",2014-11,505,42900
"Akron, OH",2014-12,505,43100
"Akron, OH",2015-01,505,43100
"Akron, OH",2015-02,500,43000
"Akron, OH",2015-03,505,43200
"Akron, OH",2015-04,547.5,43400
"Akron, OH",2015-05,545,43600
"Akron, OH",2015-06,550,43900
"Akron, OH",2015-07,550,44200
"Akron, OH",2015-08,525,44200
"Akron, OH",2015-09,525,44200
"Knoxville, TN",2012-10,650,59300
"Knoxville, TN",2012-11,635,59900
"Knoxville, TN",2012-12,635,60600
"Knoxville, TN",2013-01,650,60600
"Knoxville, TN",2013-02,620,59800
"Knoxville, TN",2013-03,599,59000
"Knoxville, TN",2013-04,596,58100
"Knoxville, TN",2013-05,599,57400
"Knoxville, TN",2013-06,609.5,57000
"Knoxville, TN",2013-07,673.5,57100
"Knoxville, TN",2013-08,707.5,57700
"Knoxville, TN",2013-09,709,58600
"Knoxville, TN",2013-10,621,59200
"Knoxville, TN",2013-11,590,59400
"Knoxville, TN",2013-12,597.5,59000
"Knoxville, TN",2014-01,600,59000
"Knoxville, TN",2014-02,595,59600
"Knoxville, TN",2014-03,595,60200
"Knoxville, TN",2014-04,650,60700
"Knoxville, TN",2014-05,715,61400
"Knoxville, TN",2014-06,700,61900
"Knoxville, TN",2014-07,699,61800
"Knoxville, TN",2014-08,670,61700
"Knoxville, TN",2014-09,639,61800
"Knoxville, TN",2014-10,625,62000
"Knoxville, TN",2014-11,605,62000
"Knoxville, TN",2014-12,615,61700
"Knoxville, TN",2015-01,625,61700
"Knoxville, TN",2015-02,620.5,62600
"Knoxville, TN",2015-03,650,63900
"Knoxville, TN",2015-04,650,63800
"Knoxville, TN",2015-05,679.5,63100
"Knoxville, TN",2015-06,725,63300
"Knoxville, TN",2015-07,725,64200
"Knoxville, TN",2015-08,705,64200
"Knoxville, TN",2015-09,725,64000
"Springfield, MA",2011-07,741,76100
"Springfield, MA",2011-08,725,76100
"Springfield, MA",2011-09,725,75200
"Springfield, MA",2011-10,755,74400
"Springfield, MA",2011-11,741,74000
"Springfield, MA",2011-12,850,72800
"Springfield, MA",2012-01,812.5,71200
"Springfield, MA",2012-02,840,70500
"Springfield, MA",2012-03,795,70300
"Springfield, MA",2012-04,845,69700
"Springfield, MA",2012-05,845,69300
"Springfield, MA",2012-06,827.5,69100
"Springfield, MA",2012-07,783,68700
"Springfield, MA",2012-08,800,68500
"Springfield, MA",2012-09,800,69000
"Springfield, MA",2012-10,800,70000
"Springfield, MA",2012-11,795,70400
"Springfield, MA",2012-12,785.5,70800
"Springfield, MA",2013-01,762.5,71500
"Springfield, MA",2013-02,775,72100
"Springfield, MA",2013-03,750,72300
"Springfield, MA",2013-04,750,72000
"Springfield, MA",2013-05,775,71500
"Springfield, MA",2013-06,775,71900
"Springfield, MA",2013-07,775,72500
"Springfield, MA",2013-08,770,72500
"Springfield, MA",2013-09,775,73300
"Springfield, MA",2013-10,753.5,74700
"Springfield, MA",2013-11,725,75700
"Springfield, MA",2013-12,750,76100
"Springfield, MA",2014-01,775,76800
"Springfield, MA",2014-02,750,77000
"Springfield, MA",2014-03,750,76800
"Springfield, MA",2014-04,757,76400
"Springfield, MA",2014-05,775,76000
"Springfield, MA",2014-06,757,75800
"Springfield, MA",2014-07,750,76400
"Springfield, MA",2014-08,795,76600
"Springfield, MA",2014-09,800,76400
"Springfield, MA",2014-10,825,76000
"Springfield, MA",2014-11,800,75800
"Springfield, MA",2014-12,850,75500
"Springfield, MA",2015-01,797.5,76000
"Springfield, MA",2015-02,795,77000
"Springfield, MA",2015-03,795,78400
"Springfield, MA",2015-04,850,80100
"Springfield, MA",2015-05,800,81900
"Springfield, MA",2015-06,850,83200
"Springfield, MA",2015-07,850,84000
"Springfield, MA",2015-08,850,85000
"Springfield, MA",2015-09,825,85400
"Stockton, CA",2013-02,562.5,53300
"Stockton, CA",2013-03,595,54500
"Stockton, CA",2013-04,575,56300
"Stockton, CA",2013-05,575,58200
"Stockton, CA",2013-06,550,60400
"Stockton, CA",2013-07,550,62500
"Stockton, CA",2013-08,575,64500
"Stockton, CA",2013-09,525,66700
"Stockton, CA",2013-10,595,69100
"Stockton, CA",2013-11,595,70800
"Stockton, CA",2013-12,575,71300
"Stockton, CA",2014-01,550,72000
"Stockton, CA",2014-02,558.5,71900
"Stockton, CA",2014-03,550,71000
"Stockton, CA",2014-04,550,70300
"Stockton, CA",2014-05,575,70100
"Stockton, CA",2014-06,568.5,69600
"Stockton, CA",2014-07,575,69400
"Stockton, CA",2014-08,595,69800
"Stockton, CA",2014-09,620,71300
"Stockton, CA",2014-10,695,72600
"Stockton, CA",2014-11,625,72800
"Stockton, CA",2014-12,625,72000
"Stockton, CA",2015-01,625,71800
"Stockton, CA",2015-02,640,72500
"Stockton, CA",2015-03,675,73600
"Stockton, CA",2015-04,675,75100
"Stockton, CA",2015-05,645,77200
"Stockton, CA",2015-06,695,78600
"Stockton, CA",2015-07,670,78900
"Stockton, CA",2015-08,675,79000
"Stockton, CA",2015-09,690,78700
"Charleston, SC",2011-01,842.5,148200
"Charleston, SC",2011-02,842.5,144100
"Charleston, SC",2011-03,885,141800
"Charleston, SC",2011-04,897.5,140500
"Charleston, SC",2011-05,900,138800
"Charleston, SC",2011-06,847.5,135800
"Charleston, SC",2011-07,850,133500
"Charleston, SC",2011-08,900,132500
"Charleston, SC",2011-09,850,132000
"Charleston, SC",2011-10,875,131200
"Charleston, SC",2011-11,865,131600
"Charleston, SC",2011-12,823,131200
"Charleston, SC",2012-01,855,129800
"Charleston, SC",2012-02,890,129000
"Charleston, SC",2012-03,886,128500
"Charleston, SC",2012-04,871,129900
"Charleston, SC",2012-05,900,134000
"Charleston, SC",2012-06,861,137100
"Charleston, SC",2012-07,890,137700
"Charleston, SC",2012-08,936,139100
"Charleston, SC",2012-09,911,142100
"Charleston, SC",2012-10,900,145300
"Charleston, SC",2012-11,900,146600
"Charleston, SC",2012-12,880,147800
"Charleston, SC",2013-01,900,149600
"Charleston, SC",2013-02,869,150600
"Charleston, SC",2013-03,904.5,151600
"Charleston, SC",2013-04,921,152900
"Charleston, SC",2013-05,960,153200
"Charleston, SC",2013-06,1000,153900
"Charleston, SC",2013-07,1000,155400
"Charleston, SC",2013-08,1017,156100
"Charleston, SC",2013-09,1100,155000
"Charleston, SC",2013-10,1025,153700
"Charleston, SC",2013-11,1000,152900
"Charleston, SC",2013-12,1070,152600
"Charleston, SC",2014-01,1100,152000
"Charleston, SC",2014-02,1100,152400
"Charleston, SC",2014-03,1100,152600
"Charleston, SC",2014-04,1095,151000
"Charleston, SC",2014-05,1097.5,148500
"Charleston, SC",2014-06,1100,148100
"Charleston, SC",2014-07,1100,149200
"Charleston, SC",2014-08,1050,149100
"Charleston, SC",2014-09,995.5,148300
"Charleston, SC",2014-10,1077.5,149200
"Charleston, SC",2014-11,1070,152700
"Charleston, SC",2014-12,1069.5,155800
"Charleston, SC",2015-01,1085,157800
"Charleston, SC",2015-02,1119,160000
"Charleston, SC",2015-03,1150,162700
"Charleston, SC",2015-04,1105,163900
"Charleston, SC",2015-05,1072.5,165300
"Charleston, SC",2015-06,1100,168000
"Charleston, SC",2015-07,1100,170500
"Charleston, SC",2015-08,1118,172900
"Charleston, SC",2015-09,1142,176400
"Syracuse, NY",2013-10,600,59800
"Syracuse, NY",2013-11,650,59200
"Syracuse, NY",2013-12,672.5,59100
"Syracuse, NY",2014-01,682.5,59400
"Syracuse, NY",2014-02,650,60100
"Syracuse, NY",2014-03,650,60100
"Syracuse, NY",2014-04,600,59800
"Syracuse, NY",2014-05,650,59900
"Syracuse, NY",2014-06,625,60300
"Syracuse, NY",2014-07,612.5,60300
"Syracuse, NY",2014-08,660,59600
"Syracuse, NY",2014-09,692.5,58600
"Syracuse, NY",2014-10,650,58600
"Syracuse, NY",2014-11,695,60300
"Syracuse, NY",2014-12,725,61900
"Syracuse, NY",2015-01,725,62400
"Syracuse, NY",2015-02,697.5,62200
"Syracuse, NY",2015-03,692.5,62300
"Syracuse, NY",2015-04,717.5,62900
"Syracuse, NY",2015-05,731.5,63400
"Syracuse, NY",2015-06,756,63600
"Syracuse, NY",2015-07,743,64400
"Syracuse, NY",2015-08,700,65400
"Syracuse, NY",2015-09,735,65300
"Toledo, OH",2011-10,449,38300
"Toledo, OH",2011-11,449,39400
"Toledo, OH",2011-12,484.5,40200
"Toledo, OH",2012-01,435,40800
"Toledo, OH",2012-02,495,40900
"Toledo, OH",2012-03,495,40800
"Toledo, OH",2012-04,450,40900
"Toledo, OH",2012-05,450,41300
"Toledo, OH",2012-06,484.5,41400
"Toledo, OH",2012-07,475,41300
"Toledo, OH",2012-08,450,41300
"Toledo, OH",2012-09,460,41300
"Toledo, OH",2012-10,455,40900
"Toledo, OH",2012-11,480,40800
"Toledo, OH",2012-12,485,40500
"Toledo, OH",2013-01,475,40200
"Toledo, OH",2013-02,475,39200
"Toledo, OH",2013-03,479,38800
"Toledo, OH",2013-04,460,39400
"Toledo, OH",2013-05,449,40600
"Toledo, OH",2013-06,449.5,40800
"Toledo, OH",2013-07,445,41200
"Toledo, OH",2013-08,447,41600
"Toledo, OH",2013-09,445,41700
"Toledo, OH",2013-10,440,41200
"Toledo, OH",2013-11,435,40600
"Toledo, OH",2013-12,435,40900
"Toledo, OH",2014-01,432.5,41800
"Toledo, OH",2014-02,440,42600
"Toledo, OH",2014-03,435,42900
"Toledo, OH",2014-04,435,42200
"Toledo, OH",2014-05,475,40900
"Toledo, OH",2014-06,475,40100
"Toledo, OH",2014-07,479,39300
"Toledo, OH",2014-08,475,38700
"Toledo, OH",2014-09,440,38600
"Toledo, OH",2014-10,472,38900
"Toledo, OH",2014-11,475,38400
"Toledo, OH",2014-12,469,37500
"Toledo, OH",2015-01,465,37100
"Toledo, OH",2015-02,472,37500
"Toledo, OH",2015-03,475,37700
"Toledo, OH",2015-04,479,38000
"Toledo, OH",2015-05,467,38400
"Toledo, OH",2015-06,477,38600
"Toledo, OH",2015-07,435,38400
"Toledo, OH",2015-08,435,39000
"Toledo, OH",2015-09,465,39900
"Colorado Springs, CO",2011-07,630,98000
"Colorado Springs, CO",2011-08,685,97900
"Colorado Springs, CO",2011-09,695,97800
"Colorado Springs, CO",2011-10,650,97800
"Colorado Springs, CO",2011-11,597,98000
"Colorado Springs, CO",2011-12,667,98200
"Colorado Springs, CO",2012-01,699.5,98200
"Colorado Springs, CO",2012-02,725,98400
"Colorado Springs, CO",2012-03,699,98000
"Colorado Springs, CO",2012-04,650,97500
"Colorado Springs, CO",2012-05,625,97100
"Colorado Springs, CO",2012-06,637.5,96900
"Colorado Springs, CO",2012-07,635,97000
"Colorado Springs, CO",2012-08,625,97100
"Colorado Springs, CO",2012-09,650,97200
"Colorado Springs, CO",2012-10,695,97800
"Colorado Springs, CO",2012-11,695,98600
"Colorado Springs, CO",2012-12,699,99100
"Colorado Springs, CO",2013-01,640,99700
"Colorado Springs, CO",2013-02,650,100400
"Colorado Springs, CO",2013-03,660,100900
"Colorado Springs, CO",2013-04,675,101300
"Colorado Springs, CO",2013-05,697,101800
"Colorado Springs, CO",2013-06,690,102800
"Colorado Springs, CO",2013-07,685,103600
"Colorado Springs, CO",2013-08,650,104000
"Colorado Springs, CO",2013-09,550,104400
"Colorado Springs, CO",2013-10,585,104900
"Colorado Springs, CO",2013-11,595,105200
"Colorado Springs, CO",2013-12,635,105500
"Colorado Springs, CO",2014-01,650,105400
"Colorado Springs, CO",2014-02,635,104800
"Colorado Springs, CO",2014-03,640,105200
"Colorado Springs, CO",2014-04,645,106800
