Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.36758537,58.78158537,59.19907317,59.61856098,60.03604878,60.44902439,60.852,61.2394878,61.60897561,61.95646341,62.27646341,62.56495122,62.82495122,63.06043902,63.27992683,63.49236585,63.7097561,63.94058537,64.19190244,64.46673171,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,,
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.36241463,47.013,47.6522439,48.2697561,48.86109756,49.4287561,49.98168293,50.53273171,51.09082927,51.65892683,52.23302439,52.80865854,53.37785366,53.93517073,54.47956098,55.02007317,55.56914634,56.13129268,56.70295122,57.27209756,57.82017073,58.32509756,58.76487805,59.1215122,59.382,59.54539024,59.61570732,59.60802439,59.52743902,59.3715122,59.11534146,58.72453659,58.19109756,57.5295122,56.77078049,55.95541463,55.12795122,54.34726829,53.67219512,53.15156098,52.84012195,52.77714634,52.95246341,53.34546341,53.93460976,54.69734146,55.60119512,56.59234146,57.61304878,58.61504878,59.54707317,60.37090244,61.08317073,61.68397561,,
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.12807317,56.56412195,57.00265854,57.44319512,57.8822439,58.31526829,58.73829268,59.14631707,59.53585366,59.90387805,60.24490244,60.55441463,60.83541463,61.09290244,61.33290244,61.56485366,61.7972439,62.04007317,62.30090244,62.5857561,62.90378049,63.26363415,63.65887805,64.0775122,64.50492683,64.91895122,65.29378049,65.61119512,65.85858537,67.90731707,68.29756098,68.55121951,68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,67.00243902,68.55853659,68.70731707,68.10731707,68.25609756,68.15365854,67.95609756,67.69512195,67.84634146,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,,
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.20129268,41.33387805,41.50207317,41.69734146,41.89207317,42.09556098,42.3265122,42.53329268,42.61887805,42.46285366,41.68039024,39.8172439,36.78270732,32.75717073,28.12282927,23.72797561,20.61487805,19.50492683,20.75046341,24.28978049,29.61353659,35.85634146,41.93231707,46.99368293,50.67680488,52.87914634,53.81734146,54.10068293,54.24092683,54.41917073,54.753,55.26436585,55.85426829,56.45414634,57.08107317,57.75165854,58.47697561,59.25507317,60.08243902,60.95853659,61.88726829,62.87502439,63.90914634,64.96756098,66.02470732,67.04312195,67.98282927,68.82095122,69.54404878,70.14819512,70.64336585,71.05109756,71.40882927,71.74756098,,
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.875,47.325,47.775,48.225,48.675,49.125,49.575,50.025,50.475,50.925,51.375,51.825,52.275,52.725,53.175,53.6235122,54.06809756,54.51021951,54.94987805,55.391,55.84204878,56.31292683,56.80858537,57.32546341,57.85956098,58.39531707,58.91417073,59.40168293,59.8504878,60.25919512,60.6375122,61.00114634,61.36819512,61.75226829,62.15687805,62.57846341,63.00839024,63.4344878,63.84507317,64.23658537,64.60646341,64.9567561,65.293,65.6207561,65.94302439,66.26326829,66.58395122,66.90656098,67.23058537,67.557,67.88382927,68.20960976,68.53234146,68.84907317,,
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,63.95121951,,,,,65.95121951,,,,,67.95121951,,,,,70.03634146,,,,,71.33658537,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.00131707,53.7362439,54.48409756,55.24590244,56.02163415,56.8212439,57.65770732,58.53002439,59.42768293,60.33173171,62.03585366,62.44365854,62.84146341,63.2295122,63.59756098,63.95585366,64.30414634,64.64756098,64.97609756,65.29463415,65.80926829,66.30926829,66.78414634,67.23926829,67.90341463,68.53292683,69.18365854,69.80926829,70.33926829,70.8595122,71.2997561,71.7302439,72.2004878,72.68195122,73.04317073,73.39439024,73.83121951,74.24780488,74.6802439,75.37341463,75.83536585,76.34195122,76.83902439,77.2502439,77.84658537,78.43268293,78.96926829,79.3495122,79.83268293,80.29731707,80.55121951,80.96707317,81.21341463,81.4597561,,
Kosovo,KSV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,65.89756098,66.19756098,66.39756098,66.59756098,66.79756098,66.99756098,67.19756098,67.39756098,67.54878049,67.74878049,67.94878049,68.1,68.24878049,68.4,68.55121951,68.7,68.85121951,68.95121951,66.95121951,67.95121951,67.99756098,67.94390244,68.19512195,68.44634146,68.69512195,68.94634146,69.19756098,69.39756098,69.64878049,69.9,70.14878049,70.49756098,70.79756098,,
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.34795122,61.09056098,61.79317073,62.4557561,63.08034146,63.66890244,64.22243902,64.74297561,65.23502439,65.70112195,66.14278049,66.56004878,66.95443902,67.32795122,67.68512195,68.02992683,68.36739024,68.70146341,69.03214634,69.36139024,69.68868293,70.01302439,70.33039024,70.63678049,70.92863415,71.20346341,71.45721951,71.68990244,71.90053659,72.09007317,72.25953659,72.41141463,72.54773171,72.6734878,72.78968293,72.89834146,73.00146341,73.09704878,73.18712195,73.27265854,73.35521951,73.43380488,73.51092683,73.58656098,73.66221951,73.73831707,73.81682927,73.89870732,73.98292683,74.07,74.16192683,74.2582439,74.359,74.4627561,,
Latin America & Caribbean (developing only),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.6143235,55.14804357,55.65508241,56.13515362,56.59118885,57.02740512,57.44993187,57.86550633,58.28092934,58.70132838,59.13042873,59.57038652,60.01822526,60.47076361,60.92619702,61.38100432,61.83290907,62.27948332,62.71891764,63.15097396,63.57509138,63.99287581,64.40763156,64.81638206,65.22421399,65.62913768,66.03010584,66.42686155,66.81598617,67.20065427,67.58138188,67.96049411,68.34057878,68.7180428,69.0952912,69.46780655,69.83177231,70.18542396,70.52260396,70.84545427,71.15292489,71.44533782,71.72676153,71.99871886,72.26580724,72.52970275,72.79196587,73.05278959,73.3129284,73.5716364,73.82941729,74.08586574,74.33956223,74.58952112,,
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.19292683,43.4965122,43.79860976,44.09970732,44.39880488,44.69792683,44.999,45.30256098,45.60960976,45.91812195,46.22665854,46.53073171,46.82836585,47.11856098,47.40078049,47.6744878,47.93863415,48.19663415,48.456,48.72270732,49.00480488,49.30985366,49.64292683,50.01356098,50.4272439,50.89597561,51.42768293,52.02182927,52.67285366,53.3747561,54.11956098,54.89780488,55.69653659,56.50129268,57.29909756,58.08146341,58.84141463,59.58039024,60.29590244,60.98543902,61.64446341,62.27,62.86602439,63.43504878,63.97853659,64.50046341,65.00382927,65.49158537,65.96878049,66.43639024,66.89843902,67.35495122,67.80592683,68.24941463,,
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.28012195,63.58597561,63.88041463,64.16441463,64.44143902,64.715,64.98804878,65.26253659,65.53697561,65.81036585,66.07870732,66.33702439,66.57985366,66.80521951,67.01214634,67.19965854,67.36773171,67.52139024,67.66709756,67.81036585,67.95665854,68.11343902,68.28270732,68.46843902,68.67368293,68.89797561,69.13790244,69.3905122,69.65329268,69.92919512,70.22114634,70.53604878,70.87678049,71.24621951,71.64387805,72.06621951,72.50929268,72.96614634,73.43236585,73.90595122,74.39082927,74.89492683,75.4212439,75.96626829,76.52165854,77.07158537,77.59673171,78.08331707,78.52241463,78.91007317,79.25278049,79.55892683,79.84636585,80.12887805,,
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.78317073,35.04626829,35.35412195,35.71521951,36.13,36.59336585,37.09619512,37.62387805,38.16829268,38.72490244,39.30214634,39.91353659,40.56614634,41.26009756,41.98439024,42.72565854,43.46792683,44.19026829,44.86865854,45.48660976,46.02207317,46.45892683,46.80007317,47.05302439,47.22678049,47.31982927,47.33117073,47.28290244,47.2117561,47.15943902,47.20243902,47.42273171,47.8514878,48.48365854,49.28695122,50.16282927,50.9795122,51.63331707,52.0707561,52.30117073,52.40912195,52.53346341,52.81080488,53.32865854,54.0962439,55.06617073,56.14039024,57.18821951,58.1074878,58.85919512,59.43431707,59.85987805,60.20639024,60.53187805,,
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.64119512,44.24668293,45.87119512,47.45621951,48.95770732,50.34953659,51.62953659,52.83114634,53.97736585,55.07229268,56.11858537,57.11797561,58.07319512,58.98541463,59.85765854,60.69141463,61.48860976,62.24802439,62.9685122,63.64946341,64.28687805,64.87421951,65.41056098,65.89841463,66.34278049,66.75114634,67.1325122,67.49736585,67.85370732,68.20902439,68.56485366,68.92117073,69.273,69.61782927,69.95663415,70.29190244,70.62560976,70.95970732,71.29419512,71.63002439,71.96621951,72.30119512,72.634,72.95965854,73.27473171,73.57629268,73.85841463,74.12065854,74.36307317,74.58568293,74.7924878,74.98746341,75.17604878,75.36168293,,
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.3037561,58.06190244,58.76334146,59.39007317,59.93939024,60.425,60.87253659,61.31814634,61.79012195,62.30039024,62.8525122,63.44317073,64.05370732,64.66787805,65.2787561,65.88482927,66.48795122,67.088,67.67941463,68.25031707,68.78195122,69.25509756,69.6574878,69.98621951,70.2422439,70.4355122,70.58426829,70.70873171,70.82560976,70.94073171,71.04943902,71.13817073,71.1945122,71.2145122,71.20514634,71.18095122,71.1574878,71.15529268,71.19136585,71.27617073,71.42353659,71.64426829,71.92829268,72.26163415,72.62892683,73.00792683,73.374,73.70692683,73.99443902,74.22814634,74.41102439,74.55295122,74.67417073,74.79195122,,
Latin America & Caribbean (all income levels),LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.22360906,56.69509266,57.14354269,57.56979555,57.97732677,58.37091681,58.75659361,59.14016358,59.52731859,59.92268487,60.32916646,60.74794508,61.17513092,61.60715553,62.04129522,62.47427241,62.90415446,63.32899251,63.74747304,64.15894883,64.56257067,64.95910283,65.3509896,65.73615669,66.11816131,66.49555855,66.86784191,67.23478927,67.59472977,67.94968837,68.30054746,68.6494418,68.99813595,69.34478651,69.69095467,70.03354097,70.36989552,70.69842872,71.01427528,71.31890683,71.61764971,71.8972419,72.16890293,72.42910954,72.68273121,72.93258587,73.18073539,73.42637981,73.67205799,73.9127437,74.15673601,74.40124685,74.6419258,74.88023853,,
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.55356772,41.04125098,41.53435783,42.02935828,42.51780872,42.97684658,43.37973198,43.71177858,43.97033785,44.1645302,44.32258014,44.4841687,44.6874588,44.95968238,45.31416927,45.75712398,46.28119462,46.85396674,47.43795576,48.00357301,48.53140375,49.01786335,49.47415135,49.9078432,50.31761764,50.69458194,51.03012797,51.32243974,51.57626822,51.80301936,52.02154539,52.25352323,52.51289084,52.80204355,53.11495319,53.44722771,53.79797106,54.16561395,54.54907563,54.9479382,55.36363088,55.80015604,56.25951432,56.74019591,57.23763585,57.74562465,58.25787151,58.76597246,59.26242442,59.74118328,60.19574453,60.6220804,61.02125617,61.39595423,,
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.35287611,39.75935435,40.16201977,40.56914622,40.98594697,41.41596724,41.85880203,42.30578871,42.74733173,43.17515913,43.5732088,43.92507723,44.22760216,44.48685331,44.7179881,44.95351995,45.23013743,45.56681087,45.96260431,46.40133274,46.86498973,47.33857259,47.8032584,48.24092637,48.63773387,48.97540747,49.24204745,49.44181411,49.58505585,49.68669759,49.76776377,49.85163185,49.95478918,50.0808041,50.22363829,50.38663538,50.58298,50.82505223,51.12165488,51.47683534,51.89018396,52.35955624,52.87586467,53.42921937,54.01091802,54.61375164,55.23325058,55.86123564,56.48765402,57.10067484,57.68671436,58.23376937,58.73893973,59.20140204,,
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.38292683,,
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.74714634,60.12680488,60.51158537,60.9205122,61.3635122,61.84090244,62.345,62.85404878,63.35141463,63.82946341,64.28168293,64.70419512,65.10160976,65.47946341,65.84270732,66.20717073,66.59219512,67.00260976,67.43682927,67.88278049,68.30936585,68.678,68.96231707,69.14909756,69.24414634,69.27595122,69.28753659,69.32173171,69.40317073,69.53434146,69.6794878,69.78019512,69.79641463,69.71673171,69.56597561,69.42058537,69.38258537,69.52731707,69.88758537,70.45258537,71.15712195,71.90095122,72.57368293,73.0942439,73.43402439,73.60073171,73.63602439,73.62002439,73.61995122,73.66119512,73.75526829,73.89929268,74.06804878,74.24029268,,
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.50204398,46.16765364,46.83045114,47.48760917,48.13806118,48.76621941,49.35828358,49.90645094,50.4119116,50.88232048,51.33756026,51.80892145,52.31807531,52.871303,53.46565536,54.08691245,54.71107093,55.31018308,55.86384836,56.36416375,56.80989141,57.214645,57.58122159,57.93115795,58.27065527,58.60097765,58.92078556,59.24199075,59.52887081,59.81024498,60.07443907,60.30461889,60.5716289,60.81905797,61.0692934,61.32680693,61.60530145,61.90381701,62.21157484,62.50982988,62.80537717,63.11952718,63.43052198,63.7487218,64.06997309,64.38556711,64.70145056,65.00800457,65.30038299,65.59354822,65.87182697,66.12759698,66.36417244,66.59693766,,
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.85846821,46.41051789,47.12580517,48.03494521,49.12900242,50.34638729,51.60896193,52.81779698,53.90657813,54.83283158,55.59777204,56.21558764,56.74092886,57.23307412,57.70193082,58.15530868,58.59912007,59.01829398,59.41213417,59.78057132,60.13682543,60.47502254,60.80232859,61.12745538,61.44452724,61.75432377,62.05823213,62.352178,62.62188983,62.87614461,63.111181,63.32724514,63.51967601,63.70521946,63.89443624,64.09409941,64.31683319,64.5849319,64.85771062,65.15709473,65.47494619,65.79124363,66.09991005,66.40455075,66.69877055,66.97588704,67.24629863,67.50766069,67.76012595,68.01845637,68.26219599,68.49788054,68.71726747,68.92775157,,
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.51070732,46.99473171,47.4022439,47.7262439,47.9712439,48.1502439,48.2827561,48.39982927,48.53092683,48.69456098,48.90821951,49.17987805,49.50402439,49.87514634,50.29370732,50.76221951,51.28314634,51.8474878,52.44378049,53.05753659,53.66831707,54.25419512,54.80468293,55.31380488,55.782,56.25263415,56.78856098,57.40765854,58.08695122,58.76753659,59.33109756,59.63639024,59.57765854,59.09509756,58.18029268,56.83787805,55.10692683,53.1267561,51.05507317,49.02260976,47.18297561,45.67168293,44.5434878,43.8247561,43.53346341,43.65773171,44.14834146,44.88221951,45.7392439,46.63458537,47.48341463,48.2197561,48.836,49.33146341,,
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,74.16341463,,
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.44639024,68.73773171,68.99812195,69.22307317,69.41104878,69.56102439,69.67446341,69.76134146,69.83514634,69.90485366,69.98346341,70.08143902,70.20482927,70.35768293,70.54207317,70.75712195,70.9985122,71.25678049,71.52343902,71.79641463,72.07504878,72.36109756,72.65736585,72.96278049,73.27534146,73.58868293,73.89656098,74.19473171,74.48082927,74.75241463,75.00992683,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.79756098,,
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.9804878,,
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.66092683,65.14309756,65.61578049,66.07746341,66.52819512,66.96746341,67.39426829,67.81112195,68.2185122,68.61641463,69.00536585,69.38682927,69.75982927,70.12434146,70.48185366,70.83139024,71.17395122,71.509,71.83658537,72.15719512,72.47131707,72.77795122,73.07812195,73.37229268,73.65997561,73.94217073,74.21890244,74.49063415,74.75739024,75.01968293,75.27697561,75.53078049,75.77960976,76.02441463,76.2652439,76.50207317,76.73441463,76.9627561,77.18660976,77.40697561,77.62282927,77.83465854,78.04197561,78.24629268,78.44812195,78.64902439,78.85156098,79.05726829,79.26614634,79.47770732,79.69295122,79.90982927,80.12778049,80.3437561,,
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,73.2195122,72.76829268,72.9195122,72.66829268,73.5195122,73.67073171,74.27073171,74.32195122,74.52195122,75.92439024,75.42439024,75.57317073,75.82195122,75.97073171,76.17073171,76.37073171,76.57073171,76.77073171,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.44663415,48.86412195,49.28758537,49.7147561,50.142,50.56487805,50.97804878,51.38139024,51.77521951,52.16014634,52.53729268,52.90368293,53.26673171,53.63631707,54.02436585,54.44870732,54.93068293,55.47817073,56.09419512,56.77534146,57.51280488,58.29185366,59.09173171,59.88960976,60.6694878,61.42078049,62.1387561,62.82668293,63.48336585,64.10478049,64.683,65.21519512,65.70053659,66.14014634,66.53556098,66.88819512,67.19741463,67.47058537,67.71358537,67.93441463,68.13858537,68.33070732,68.51539024,68.69719512,68.88063415,69.07168293,69.2737561,69.48626829,69.70817073,69.93743902,70.17158537,70.40912195,70.64312195,70.87212195,,
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.81278049,62.17668293,62.54419512,62.9142439,63.28126829,63.63417073,63.95841463,64.24397561,64.48231707,64.67046341,64.80739024,64.89712195,64.95070732,64.97919512,64.98914634,64.98112195,64.94770732,64.89239024,64.82621951,64.76763415,64.75565854,64.8332439,65.02082927,65.31731707,65.70614634,66.14770732,66.58790244,66.97121951,67.25568293,67.42329268,67.46565854,67.39231707,67.24541463,67.06704878,66.88334146,66.72782927,66.62909756,66.59509756,66.63031707,66.73478049,66.898,67.101,67.31573171,67.52014634,67.70317073,67.85973171,67.99173171,68.11109756,68.22729268,68.34180488,68.45812195,68.57529268,68.69341463,68.8115122,,
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.97468293,40.4572439,40.93780488,41.41490244,41.89053659,42.36568293,42.84282927,43.32392683,43.80897561,44.2954878,44.78241463,45.26734146,45.74673171,46.21614634,46.67153659,47.11143902,47.53780488,47.94960976,48.34136585,48.70907317,49.0307561,49.28492683,49.46563415,49.58136585,49.65212195,49.71031707,49.79487805,49.94326829,50.18497561,50.53604878,51.00809756,51.5982439,52.28012195,53.02280488,53.80729268,54.61404878,55.427,56.2335122,57.02043902,57.77173171,58.47280488,59.11360976,59.69917073,60.2355122,60.72870732,61.18678049,61.62236585,62.048,62.4747561,62.90765854,63.34973171,63.79890244,64.24863415,64.69139024,,
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.85960976,36.49980488,37.2134878,37.99817073,38.84231707,39.72890244,40.63941463,41.55336585,42.45280488,43.32629268,44.16292683,44.95831707,45.72404878,46.47358537,47.21439024,47.96634146,48.74678049,49.56704878,50.4304878,51.33307317,52.26080488,53.19331707,54.10819512,54.98997561,55.83458537,56.6437561,57.42965854,58.20963415,58.99668293,59.79592683,60.60426829,61.4132439,62.21578049,63.00960976,63.80326829,64.61690244,65.47697561,66.3964878,67.37665854,68.40607317,69.46160976,70.51185366,71.52341463,72.46621951,73.32380488,74.08456098,74.74960976,75.33743902,75.86709756,76.34641463,76.78631707,77.19287805,77.57382927,77.93536585,,
Middle East & North Africa (all income levels),MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.61450969,47.7439986,48.3636905,48.4768394,49.0826834,49.67996844,50.72953309,51.27822663,51.81399047,52.3573682,52.92468988,53.53102302,54.15151624,54.84289648,55.54321733,56.24644313,56.91701078,57.4985944,58.00825538,58.45297665,58.86667358,59.29774596,59.78292766,60.37286175,61.0599898,61.83985546,62.66725679,63.51611832,64.31245209,65.10292953,65.85864289,66.45733706,66.93254104,67.40437144,67.82449599,68.22826341,68.56905735,68.86952526,69.14426093,69.41794116,69.6632884,69.9019938,70.11371766,70.31300307,70.51864574,70.71047504,70.91872925,71.11883766,71.32514275,71.53607177,71.7420476,71.93335956,72.1224491,72.31590132,,
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.06563415,57.65614634,58.1802439,58.64290244,59.05558537,59.43370732,59.79321951,60.15153659,60.52309756,60.91936585,61.3502439,61.81917073,62.31765854,62.83782927,63.37426829,63.92014634,64.46860976,65.01282927,65.54592683,66.06302439,66.56021951,67.03704878,67.49592683,67.94078049,68.37202439,68.79260976,69.20343902,69.60741463,70.0064878,70.40158537,70.79573171,71.19097561,71.58582927,71.97782927,72.36385366,72.73826829,73.09241463,73.42265854,73.72646341,74.00580488,74.26526829,74.51097561,74.75058537,74.9917561,75.23656098,75.48553659,75.73665854,75.98439024,76.22665854,76.46146341,76.69029268,76.91417073,77.13507317,77.35402439,,
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14146341,,,,,,,,,,,,67.50487805,65.23902439,,,,,,,,,,,,,,,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.37953513,46.94832734,47.69068956,48.63934687,49.787485,51.06810426,52.39590671,53.66613974,54.80729564,55.7737525,56.56832195,57.20771955,57.75212418,58.26463924,58.75460918,59.22796381,59.6878527,60.11643424,60.51257929,60.87765236,61.22785326,61.55726928,61.8756723,62.19456251,62.50920792,62.82150986,63.13377312,63.44137027,63.72862436,64.00413953,64.26173246,64.49847841,64.71434141,64.91952255,65.12761483,65.34539528,65.58515906,65.86782887,66.1555648,66.46527689,66.7883128,67.10754676,67.41417668,67.71270398,67.99656622,68.25881457,68.51127327,68.7522208,68.98262445,69.22013653,69.44372872,69.66204847,69.86650776,70.06508971,,
"Macedonia, FYR",MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.62280488,61.24939024,61.86046341,62.4595122,63.04946341,63.63173171,64.20473171,64.76397561,65.30246341,65.81470732,66.29278049,66.7312439,67.12568293,67.47370732,67.77541463,68.02485366,68.21909756,68.36363415,68.47146341,68.55856098,68.65043902,68.77360976,68.944,69.16904878,69.44663415,69.76365854,70.09495122,70.41295122,70.69763415,70.942,71.14763415,71.32565854,71.49473171,71.67092683,71.86031707,72.06680488,72.29229268,72.52914634,72.77034146,73.01046341,73.24219512,73.4557561,73.64734146,73.8155122,73.9607561,74.08890244,74.20673171,74.32295122,74.44590244,74.57846341,74.72214634,74.8745122,75.03126829,75.18802439,,
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,28.21160976,28.35873171,28.54846341,28.79639024,29.11104878,29.50192683,29.97097561,30.50563415,31.09378049,31.72641463,32.393,33.0815122,33.785,34.49446341,35.20541463,35.91780488,36.63307317,37.35870732,38.09834146,38.84904878,39.61314634,40.39090244,41.17702439,41.96197561,42.73419512,43.48087805,44.19065854,44.85317073,45.45907317,46.00126829,46.46470732,46.8365122,47.12346341,47.34229268,47.51160976,47.66197561,47.82746341,48.0354878,48.30502439,48.64504878,49.0554878,49.52429268,50.02390244,50.53080488,51.033,51.52253659,51.99443902,52.45382927,52.9032439,53.34219512,53.77073171,54.19082927,54.60392683,55.0135122,,
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.60178049,67.90270732,68.20478049,68.50490244,68.79997561,69.08646341,69.36636585,69.64021951,69.91158537,70.17895122,70.44331707,70.70470732,70.96260976,71.2185122,71.47092683,71.72085366,71.96878049,72.21319512,72.45560976,72.69502439,72.93243902,73.16682927,73.3987561,73.62868293,73.85512195,74.08056098,74.3035122,74.52446341,74.74290244,74.96034146,75.17578049,75.39019512,75.83341463,76.60243902,76.9,77.14146341,77.14146341,77.5902439,77.38780488,77.3,78.2,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,80.74634146,,
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.73639024,43.40253659,44.15136585,45.00390244,45.95509756,46.96639024,47.97668293,48.91636585,49.73585366,50.41863415,50.96768293,51.40956098,51.79385366,52.16263415,52.53541463,52.92421951,53.32907317,53.73843902,54.14329268,54.54465854,54.9415122,55.33439024,55.72326829,56.10714634,56.48753659,56.86392683,57.23680488,57.60617073,57.97302439,58.33585366,58.69517073,59.05,59.40034146,59.74519512,60.08507317,60.4194878,60.74941463,61.07536585,61.39682927,61.71278049,62.02421951,62.32960976,62.62995122,62.92273171,63.20543902,63.47656098,63.73158537,63.96953659,64.18941463,64.39373171,64.583,64.7612439,64.93246341,65.09968293,,
